date,portfolio_id,profitability_in_day,profitability_in_month,profitability_in_year
2025-05-20,1296,-0.0013732289,0.0158895065,-0.0851959737
2025-05-20,1608,0.003725619,0.0369261876,-0.0030819235
2025-05-20,1208,-0.0028412845,0.0280342168,0.1227406193
2025-05-20,1676,-1.5442e-05,-0.0012471723,
2025-05-20,1875,,,
2025-05-20,1157,0.0001714587,0.0023878644,0.0984510865
2025-05-20,1233,0.0001477265,0.0031181978,-0.3364096404
2025-05-20,1206,-0.0010350329,0.0031604368,0.0454781301
2025-05-20,1270,0.0018808062,0.0390319097,0.0474043587
2025-05-21,1157,0.0003756833,0.0027644448,0.0988637562
2025-05-21,1296,-0.009281787,0.0064602364,-0.0936869899
2025-05-21,1693,0.000237361,0.0025940595,
2025-05-21,1273,-0.0003075351,0.0066899062,0.0309917654
2025-05-21,1206,-0.0003197794,0.0028396468,0.0451438077
2025-05-21,1232,0.0003794769,-0.0014778537,-0.9799625587
2025-05-21,1607,-0.0112737395,0.0247981466,-0.0309925719
2025-05-21,1886,-0.001227279,0.0005133242,0.0024996344
2025-05-21,1295,-0.0045583206,0.0083554851,0.076395612
2025-05-21,1208,-0.0216363098,0.0057913499,0.0984486554
2025-05-21,1882,-0.0026178025,0.0055043125,0.0055043125
2025-05-21,1695,-0.0081699178,0.0248584538,0.0644462719
2025-05-21,1875,,,
2025-05-21,1676,5.01469e-05,-0.0011970879,
2025-05-21,1205,-0.0020886527,0.0057897778,0.046064581
2025-05-21,1270,-0.0002610296,0.0387606916,0.0471309551
2025-05-21,1204,-0.0019979864,0.0057587704,0.0459963047
2025-05-21,1209,-0.0190894051,0.0055827938,0.0886346954
2025-05-21,1233,5.4401e-05,0.0031727685,-0.3363735404
2025-05-21,1297,-0.0084371744,0.005880382,0.0516526623
2025-05-21,1247,-0.0138053202,0.0461821476,0.2248813575
2025-05-21,1211,-0.0040868585,0.0043260681,0.0791798518
2025-05-21,1608,-0.0112470116,0.0252638666,-0.0142942727
2025-05-21,1203,-0.0024838575,0.0046419316,0.0631595716
2025-05-21,1210,-0.0056426161,0.0071137598,0.0821382937
2025-05-21,1175,-0.0141116237,0.0141419292,0.1292748901
2025-05-21,1517,-0.0402807052,-0.01893523,0.3206013676
2025-05-21,1694,0.0002353171,-0.0124329309,
2025-05-21,1234,-0.0177321111,-0.0261916808,-0.9839719594
2025-05-22,1694,0.0002486686,-0.0121873539,
2025-05-22,1295,0.0023077938,0.0106825617,0.0788797112
2025-05-22,1203,0.0012358525,0.0058835209,0.06447348
2025-05-22,1693,7.16709e-05,0.0026659165,
2025-05-22,1234,-0.0279094819,-0.0533701665,-0.9844192937
2025-05-22,1273,-0.0004728848,0.0062138577,0.030504225
2025-05-22,1270,0.0037482478,0.0426542241,0.0510558615
2025-05-22,1882,-0.0024433228,0.0030475408,0.0030475408
2025-05-22,1233,0.000236702,0.0034102215,-0.3362164587
2025-05-22,1296,0.003550168,0.0100333393,-0.0904694264
2025-05-22,1209,0.0062816294,0.0118994924,0.0954730951
2025-05-22,1206,0.0006556221,0.0034971306,0.0458290271
2025-05-22,1232,0.0003966005,-0.0010818392,-0.9799546118
2025-05-22,1175,0.0067658008,0.0210034116,0.1369153391
2025-05-22,1297,0.0031884495,0.0090875809,0.0550058037
2025-05-22,1875,,,
2025-05-22,1247,0.0019035686,0.0481736272,0.2272130033
2025-05-22,1886,0.0018561,0.0023703771,0.004360374
2025-05-22,1208,0.0071881128,0.0130210917,0.1063444283
2025-05-22,1607,-0.0011160885,0.0236543811,-0.0320740701
2025-05-22,1210,0.0008227046,0.007942317,0.0830285739
2025-05-22,1608,-0.0010780707,0.0241585597,-0.0153569332
2025-05-22,1695,0.0009977634,0.0258810202,0.0655083375
2025-05-22,1676,0.0002185041,-0.0009788453,
2025-05-22,1205,0.0016585066,0.0074578868,0.047799486
2025-05-22,1157,0.0005126799,0.003278542,0.0994271216
2025-05-22,1517,0.019581527,0.0002755162,0.346460759
2025-05-22,1204,0.001627347,0.007395489,0.0476985037
2025-05-22,1211,0.0014789915,0.005811458,0.0807759497
2025-05-23,1297,0.0020946768,0.0112012933,0.0572156999
2025-05-23,1875,,,
2025-05-23,1517,0.0098678189,0.0101460539,0.35974739
2025-05-23,1608,0.000914557,0.0250952111,-0.014456421
2025-05-23,1295,0.0014419118,0.0121398769,0.0804353607
2025-05-23,1273,0.0008682121,0.0070874649,0.0313989213
2025-05-23,1270,-0.0022194367,0.040340119,0.0487231095
2025-05-23,1206,0.002487692,0.0059935224,0.0484307276
2025-05-23,1203,0.0006036254,0.0064906977,0.0651160233
2025-05-23,1607,0.000798718,0.0244719923,-0.0313009701
2025-05-23,1233,0.0001442463,0.0035549597,-0.3361207104
2025-05-23,1175,0.0022589905,0.0233098486,0.1394836201
2025-05-23,1204,0.0009336123,0.0083360059,0.048676648
2025-05-23,1211,9.3568e-05,0.0059055697,0.0808770757
2025-05-23,1208,0.0042751783,0.0173519375,0.1110742481
2025-05-23,1247,0.0017170932,0.049973439,0.2293202424
2025-05-23,1157,0.0001365517,0.0034155415,0.0995772503
2025-05-23,1695,0.0015188046,0.027439133,0.0671266365
2025-05-23,1205,0.0009029113,0.008367532,0.0487455561
2025-05-23,1296,0.0021453645,0.0122002291,-0.0885181517
2025-05-23,1694,0.0002359316,-0.0119542977,
2025-05-23,1210,0.0018231387,0.0097799357,0.0850030852
2025-05-23,1676,3.54688e-05,-0.0009434112,
2025-05-23,1234,-0.0279589108,-0.0798369056,-0.9848549133
2025-05-23,1882,0.0166474854,0.0197457602,0.0197457602
2025-05-23,1886,0.0017091221,0.0040835505,0.0060769485
2025-05-23,1209,0.0041085198,0.0160569015,0.0999738681
2025-05-23,1232,0.0003408695,-0.0007413384,-0.979947779
2025-05-23,1693,3.73631e-05,0.0027033792,
2025-05-26,1204,0.0010565997,0.0094014134,0.0497846795
2025-05-26,1886,0.0006496777,0.0047358812,0.0067305743
2025-05-26,1208,0.0143662718,0.0319674921,0.1270362428
2025-05-26,1607,0.0050841544,0.0296805661,-0.0263759547
2025-05-26,1693,2.90896e-05,0.0027325475,
2025-05-26,1234,-0.0388282173,-0.1155651983,-0.98544297
2025-05-26,1206,0.0002463642,0.0062413632,0.0486890234
2025-05-26,1270,0.0001363215,0.0404819397,0.048866073
2025-05-26,1210,0.0012598863,0.0110521437,0.0863700658
2025-05-26,1175,0.0098239828,0.033362827,0.1506778877
2025-05-26,1203,0.0003214446,0.0068142287,0.0654583991
2025-05-26,1211,0.0001489283,0.0060553776,0.0810380489
2025-05-26,1694,0.0002345578,-0.0117225438,
2025-05-26,1233,0.0001439591,0.0036994306,-0.3360251389
2025-05-26,1209,0.0122271495,0.0284803812,0.1134234131
2025-05-26,1517,0.0291408729,0.0395825917,0.3993716159
2025-05-26,1296,0.0067549236,0.0190375644,-0.0823611614
2025-05-26,1297,0.0054157993,0.0166777566,0.0629413681
2025-05-26,1295,0.0032805259,0.015460228,0.0839797569
2025-05-26,1273,0.0001159216,0.0072042081,0.0315184827
2025-05-26,1695,0.0031750686,0.0307013228,0.0705148369
2025-05-26,1882,-0.0014782188,0.0182383528,0.0182383528
2025-05-26,1205,0.0011367859,0.00951383,0.0499377553
2025-05-26,1875,,,
2025-05-26,1157,0.0006629778,0.0040807838,0.1003062457
2025-05-26,1608,0.0052264066,0.0304527755,-0.0093055695
2025-05-26,1247,0.0058411252,0.0561064654,0.2365008559
2025-05-26,1232,1.2539e-05,-0.0007288087,-0.9799475275
2025-05-26,1676,2.01883e-05,-0.0009232418,
2025-05-27,1209,0.0086783056,0.0374058483,0.1230860418
2025-05-27,1886,0.0020007077,0.0067460641,0.008744748
2025-05-27,1882,-0.0027624016,0.0154255695,0.0154255695
2025-05-27,1297,-0.0124754508,0.0039942433,0.0496806953
2025-05-27,1875,,,
2025-05-27,1273,0.0015397521,0.0087550529,0.0331067655
2025-05-27,1206,0.0014322022,0.0076825044,0.0501909582
2025-05-27,1247,0.0139036093,0.0707901571,0.2536926808
2025-05-27,1693,4.64976e-05,0.0027791722,
2025-05-27,1295,0.0042698261,0.0197960666,0.088608162
2025-05-27,1175,0.0097054408,0.0433920688,0.1618457238
2025-05-27,1676,5.25304e-05,-0.0008707599,
2025-05-27,1208,0.0094539233,0.0417236336,0.137691157
2025-05-27,1608,0.0041259063,0.0347043272,-0.005218057
2025-05-27,1232,1.24669e-05,-0.0007163508,-0.9799472776
2025-05-27,1233,0.0001437691,0.0038437317,-0.3359296798
2025-05-27,1204,0.0025073855,0.011932372,0.0524168944
2025-05-27,1517,0.0185076013,0.0588227719,0.4252706279
2025-05-27,1607,0.0037721229,0.0335646478,-0.0227033251
2025-05-27,1211,0.0045066906,0.0105893579,0.085909953
2025-05-27,1694,0.0007074254,-0.0110234112,
2025-05-27,1234,-0.0403705239,-0.1512702946,-0.986030645
2025-05-27,1695,0.0080920183,0.0390417768,0.0791774625
2025-05-27,1270,0.0058214191,0.0465390213,0.0549719621
2025-05-27,1296,-0.0152106966,0.0035372931,-0.0963190874
2025-05-27,1157,0.000742062,0.004825874,0.1011227413
2025-05-27,1203,0.003145066,0.009980726,0.0688093361
2025-05-27,1210,0.0039288758,0.015024442,0.0906382789
2025-05-27,1205,0.0026929252,0.0122323753,0.0527651592
2025-05-28,1270,0.0002359791,0.0467859826,0.0552209135
2025-05-28,1694,0.0004925457,-0.0105362949,
2025-05-28,1273,0.0013235765,0.0100902175,0.0344741615
2025-05-28,1607,0.0032147989,0.0368873503,-0.0195615128
2025-05-28,1234,-0.0419520009,-0.186876204,-0.9866166874
2025-05-28,1247,-0.005058548,0.0653735136,0.2473508161
2025-05-28,1157,-0.0002830904,0.0045414174,0.1008110239
2025-05-28,1205,-0.0014908812,0.010723257,0.0511956114
2025-05-28,1296,-0.0156368587,-0.0121548777,-0.1104498182
2025-05-28,1295,-0.0020270553,0.0177288836,0.086401493
2025-05-28,1232,1.22816e-05,-0.0007040779,-0.9799470313
2025-05-28,1297,-0.0021770301,0.0018085175,0.0473955088
2025-05-28,1204,-0.001336977,0.0105794416,0.0510098372
2025-05-28,1233,0.0001433102,0.0039875928,-0.3358345117
2025-05-28,1211,-0.0010796988,0.0094982257,0.0847374972
2025-05-28,1517,-0.015889723,0.0419983713,0.4026234723
2025-05-28,1209,-0.0042685907,0.0329775872,0.1182920471
2025-05-28,1203,-0.0008678345,0.0091042299,0.0678817865
2025-05-28,1210,-7.07906e-05,0.0149525877,0.0905610719
2025-05-28,1208,-0.0048606911,0.0366601367,0.1321611916
2025-05-28,1206,-0.0013073503,0.0063651103,0.0488179907
2025-05-28,1175,-0.0062539109,0.0368667877,0.1545796441
2025-05-28,1608,0.0030981859,0.0379100336,-0.0021360375
2025-05-28,1676,0.0028417288,0.0019684945,
2025-05-28,1693,0.0015376201,0.0043210656,
2025-05-28,1886,-0.0021357723,0.0045958836,0.0065902988
2025-05-28,1882,0.013046335,0.0286731516,0.0286731516
2025-05-28,1875,,,
2025-05-28,1695,-0.0025433555,0.0363991242,0.0764327306
2025-05-29,1232,1.18722e-05,-0.000692214,-0.9799467932
2025-05-29,1886,-0.0009949847,0.003596326,0.0055887568
2025-05-29,1694,0.0002330777,-0.010305673,
2025-05-29,1205,0.0003823795,0.011109737,0.0515975671
2025-05-29,1211,0.0006604084,0.0101649069,0.0854538671
2025-05-29,1296,0.013761227,0.0014390833,-0.0982085161
2025-05-29,1608,-0.0045703718,0.0331663988,-0.006696647
2025-05-29,1297,0.0131083516,0.0149405759,0.0611251375
2025-05-29,1882,0.0008932675,0.029592032,0.029592032
2025-05-29,1517,0.006138666,0.0483948513,0.4112337094
2025-05-29,1203,0.0004798774,0.0095884762,0.0683942388
2025-05-29,1607,-0.0045126219,0.0322082697,-0.023985861
2025-05-29,1204,0.0003740774,0.0109574766,0.0514029962
2025-05-29,1247,0.0035201936,0.0691238348,0.2517417326
2025-05-29,1676,4.77983e-05,0.0020163869,
2025-05-29,1295,0.0009696995,0.0187157748,0.087454976
2025-05-29,1234,-0.0432779941,-0.2220665709,-0.9871958903
2025-05-29,1209,0.0001102642,0.0330914877,0.1184153547
2025-05-29,1206,-0.0006130014,0.005748207,0.0481750637
2025-05-29,1270,0.0001276001,0.0469195527,0.0553555599
2025-05-29,1875,,,
2025-05-29,1210,0.0005154584,0.0154757537,0.0911232108
2025-05-29,1273,-0.0003852309,0.0097010995,0.03407565
2025-05-29,1157,0.0005109931,0.0050547312,0.1013735308
2025-05-29,1693,4.02458e-05,0.0043614854,
2025-05-29,1695,0.0012505728,0.0376952168,0.0777788882
2025-05-29,1208,0.0002416201,0.0369106147,0.1324347446
2025-05-29,1175,0.0020644143,0.0390073104,0.1569631749
2025-05-29,1233,0.0001414925,0.0041296495,-0.3357405372
2025-05-30,1297,0.0012671524,0.0162266604,0.0624697448
2025-05-30,1273,-0.0006172978,0.0090778132,0.0334373173
2025-05-30,1882,0.0014797008,0.0311155202,0.0311155202
2025-05-30,1295,0.0019600273,0.0207124856,0.0895864176
2025-05-30,1695,-0.0013005309,0.0363456621,0.0763772034
2025-05-30,1517,-0.0028100145,0.0454488466,0.4072681222
2025-05-30,1205,-0.0005988114,0.0105042729,0.0509678584
2025-05-30,1676,-0.0007401226,0.0012747718,
2025-05-30,1296,0.0061261516,0.007574051,-0.0926840047
2025-05-30,1211,-0.0019942756,0.0081503597,0.0832891729
2025-05-30,1204,-9.41738e-05,0.0108622708,0.0513039816
2025-05-30,1206,-0.0047429913,0.000977952,0.0432035785
2025-05-30,1210,-0.0005499925,0.0149172496,0.0905231012
2025-05-30,1203,-0.0017368931,0.0078349289,0.0665385522
2025-05-30,1234,-0.0435031437,-0.2559091207,-0.9877529093
2025-05-30,1233,0.0001358106,0.004266021,-0.3356503237
2025-05-30,1693,-0.0001036528,0.0042573805,
2025-05-30,1270,0.0008799425,0.0478407818,0.0562842121
2025-05-30,1694,0.0001702662,-0.0101371614,
2025-05-30,1209,0.0022747615,0.0354415245,0.1209594829
2025-05-30,1608,0.0075169457,0.0409326545,0.0007699603
2025-05-30,1232,1.19585e-05,-0.0006802637,-0.9799465534
2025-05-30,1886,-0.0014305938,0.0021605873,0.0041501677
2025-05-30,1247,-0.0042103047,0.0646224976,0.2464715184
2025-05-30,1875,,,
2025-05-30,1208,0.0027642078,0.0397768511,0.1355650296
2025-05-30,1157,0.0001231331,0.0051784867,0.1015091464
2025-05-30,1607,0.0077382698,0.0401957758,-0.0164332003
2025-05-30,1175,-0.0017013113,0.0372396354,0.1549948203
2025-06-02,1208,3.3007e-05,3.3007e-05,0.1356025112
2025-06-02,1247,-0.0001673835,-0.0001673835,0.2462628796
2025-06-02,1270,0.0023154082,0.0023154082,0.0587299413
2025-06-02,1695,0.0005664598,0.0005664598,0.0769869279
2025-06-02,1233,0.0001410675,0.0001410675,-0.3355566055
2025-06-02,1295,0.0002606754,0.0002606754,0.089870446
2025-06-02,1693,-2.47026e-05,-2.47026e-05,
2025-06-02,1875,,,
2025-06-02,1209,4.83698e-05,4.83698e-05,0.1210137035
2025-06-02,1204,-0.008404221,-0.008404221,0.0424685905
2025-06-02,1607,1.72191e-05,1.72191e-05,-0.0164162641
2025-06-02,1273,-0.0004027275,-0.0004027275,0.0330211237
2025-06-02,1175,0.0010028436,0.0010028436,0.1561530995
2025-06-02,1211,-0.0021070408,-0.0021070408,0.0810066384
2025-06-02,1694,0.000335642,0.000335642,
2025-06-02,1234,-0.047169483,-0.047169483,-0.9883305982
2025-06-02,1203,-0.0007502545,-0.0007502545,0.0657383768
2025-06-02,1676,-3.97258e-05,-3.97258e-05,
2025-06-02,1232,1.21434e-05,1.21434e-05,-0.9799463099
2025-06-02,1206,0.0009653298,0.0009653298,0.044210614
2025-06-02,1608,0.0001782815,0.0001782815,0.0009483791
2025-06-02,1296,-0.0081667647,-0.0081667647,-0.100093841
2025-06-02,1882,-0.0207931385,-0.0207931385,0.0096753923
2025-06-02,1886,0.0010361383,0.0010361383,0.0051906062
2025-06-02,1517,9.7028e-06,9.7028e-06,0.4072817768
2025-06-02,1157,7.00548e-05,7.00548e-05,0.1015863124
2025-06-02,1210,0.0059041192,0.0059041192,0.0969616797
2025-06-02,1297,0.0013211167,0.0013211167,0.0638733914
2025-06-02,1205,-0.0084352198,-0.0084352198,0.0421027135
2025-06-03,1270,0.0002046514,0.0025205336,0.058946612
2025-06-03,1875,,,
2025-06-03,1233,0.0001372528,0.0002783398,-0.3354654087
2025-06-03,1232,1.23078e-05,2.44514e-05,-0.9799460631
2025-06-03,1693,4.71278e-05,2.2424e-05,
2025-06-03,1211,0.0012082997,-0.000901287,0.0823128184
2025-06-03,1886,0.003603218,0.0046430898,0.0088125271
2025-06-03,1208,0.0038463509,0.0038794848,0.1399704369
2025-06-03,1297,0.0018728053,0.0031963963,0.0658658192
2025-06-03,1205,0.0013596566,-0.0070870322,0.0435196154
2025-06-03,1175,0.005024179,0.006032061,0.1619618196
2025-06-03,1273,0.0018382753,0.0014348075,0.034920101
2025-06-03,1295,0.0021176435,0.002378871,0.0921784031
2025-06-03,1676,6.4309e-05,2.45807e-05,
2025-06-03,1206,0.0021575582,0.0031249708,0.0464635592
2025-06-03,1607,-0.0032917876,-0.0032746252,-0.0196540129
2025-06-03,1209,0.0034128687,0.0034614036,0.1248395762
2025-06-03,1882,0.0038035711,-0.0170686555,0.0135157645
2025-06-03,1296,0.0023216417,-0.0058640833,-0.0980045813
2025-06-03,1210,0.0009521284,0.0068618692,0.0980061281
2025-06-03,1203,0.0011995026,0.0004483481,0.0670167328
2025-06-03,1608,-0.0030994294,-0.0029217004,-0.0021539896
2025-06-03,1517,0.0135600995,0.0135699339,0.4263646577
2025-06-03,1204,0.0013226685,-0.0070926684,0.043847431
2025-06-03,1695,0.0037205083,0.0042890756,0.0809938667
2025-06-03,1157,-0.0001832487,-0.0001132067,0.1013844481
2025-06-03,1234,-0.0501487928,-0.0949527833,-0.9889158047
2025-06-03,1694,0.0002337354,0.0005694559,
2025-06-03,1247,0.0074563437,0.0072877121,0.2555554441
2025-06-04,1297,0.0078701109,0.0110916632,0.0742543014
2025-06-04,1517,0.0238245913,0.0377178234,0.4603472128
2025-06-04,1206,0.0016845823,0.0048148174,0.0482264133
2025-06-04,1295,0.0028785967,0.0052643155,0.0953223443
2025-06-04,1886,0.0023895286,0.0070437132,0.0112231135
2025-06-04,1232,1.27127e-05,3.71645e-05,-0.9799458081
2025-06-04,1296,0.0084223236,0.0025088511,-0.090407684
2025-06-04,1676,3.12773e-05,5.58587e-05,
2025-06-04,1209,0.0093520138,0.0128457886,0.1353590915
2025-06-04,1234,-0.0534901291,-0.1433638758,-0.9895086997
2025-06-04,1203,0.0008117371,0.0012604491,0.0678828699
2025-06-04,1693,3.02739e-05,5.26986e-05,
2025-06-04,1175,0.007921648,0.014001493,0.1711664722
2025-06-04,1208,0.0107810521,0.0147023619,0.1522605177
2025-06-04,1695,-0.000318489,0.0039692205,0.080649582
2025-06-04,1607,0.0019908688,-0.0012902756,-0.0177022726
2025-06-04,1273,0.0006545483,0.002090295,0.0355975062
2025-06-04,1210,0.0018116629,0.0086859635,0.0999953451
2025-06-04,1882,-0.0011995423,-0.0182477233,0.0123000094
2025-06-04,1157,0.0006188802,0.0005056034,0.1020660732
2025-06-04,1270,0.0033648942,0.0058939091,0.0625098553
2025-06-04,1608,0.001941719,-0.0009856545,-0.0002164531
2025-06-04,1694,0.0002307168,0.0008003041,
2025-06-04,1205,0.0114232501,0.0042552609,0.055440001
2025-06-04,1233,0.0001335095,0.0004118865,-0.335376687
2025-06-04,1247,-0.0017460531,0.0055289342,0.2533631775
2025-06-04,1204,0.0108174395,0.0036480466,0.0551391875
2025-06-04,1211,0.0003567272,-0.0005448813,0.0826989089
2025-06-04,1875,,,
2025-06-05,1203,-0.0013868046,-0.0001281035,0.0664019249
2025-06-05,1204,-0.0002938584,0.0033531161,0.0548291259
2025-06-05,1517,0.0033261192,0.0411693966,0.4652045017
2025-06-05,1232,1.23794e-05,4.95445e-05,-0.9799455599
2025-06-05,1693,5.05215e-05,0.0001032227,
2025-06-05,1205,-0.0004015273,0.003852025,0.0550162129
2025-06-05,1295,-0.0004035063,0.0048586849,0.0948803747
2025-06-05,1607,-0.0087850245,-0.0100639651,-0.0263317822
2025-06-05,1270,-0.0016306076,0.0042536908,0.0607773186
2025-06-05,1206,0.0014000122,0.0062215704,0.049693943
2025-06-05,1882,0.0007358496,-0.0175253013,0.0130449099
2025-06-05,1694,0.0002340983,0.0010345897,
2025-06-05,1886,0.0019574465,0.0090149474,0.0132025287
2025-06-05,1296,-0.0012542778,0.0012514264,-0.0915485655
2025-06-05,1247,-0.001190247,0.0043321064,0.2518713657
2025-06-05,1676,6.72356e-05,0.0001230982,
2025-06-05,1233,0.0001285386,0.0005404781,-0.3352912572
2025-06-05,1608,-0.0085430911,-0.0095203251,-0.008757695
2025-06-05,1209,-0.0027885225,0.0100214453,0.1321931171
2025-06-05,1234,-0.0568192102,-0.1920372638,-0.9901048071
2025-06-05,1695,-0.0020964071,0.0018644923,0.0783841005
2025-06-05,1875,,,
2025-06-05,1208,-0.0029789254,0.0116796392,0.1488280194
2025-06-05,1157,-0.0003879066,0.0001175006,0.1016385744
2025-06-05,1297,-0.0011493567,0.0099295582,0.0730196
2025-06-05,1210,-0.0043133359,0.0043351621,0.0952506957
2025-06-05,1211,-0.0027999766,-0.0033433323,0.0796673772
2025-06-05,1175,-0.0001493778,0.0138500236,0.1709915258
2025-06-05,1273,-0.0008419229,0.0012466122,0.0347256129
2025-06-06,1517,-0.0150876162,0.0254606323,0.4430980585
2025-06-06,1206,-0.0024947485,0.0037113006,0.0470752206
2025-06-06,1676,9.93506e-05,0.000222461,
2025-06-06,1607,-0.0005273997,-0.0105860571,-0.0268452946
2025-06-06,1296,-0.0028574619,-0.0016096114,-0.0941444309
2025-06-06,1295,-0.0009026842,0.0039516148,0.0938920435
2025-06-06,1175,-0.0044830911,0.0093048415,0.1657418641
2025-06-06,1205,-0.0008992466,0.0029493144,0.0540674931
2025-06-06,1211,0.0024090887,-0.0009422979,0.0822683917
2025-06-06,1209,-0.0055153981,0.0044507749,0.1259486212
2025-06-06,1886,-0.0043315724,0.004644326,0.0088137685
2025-06-06,1270,0.001168702,0.0054273641,0.0620170512
2025-06-06,1694,0.0002365773,0.0012714118,
2025-06-06,1693,9.64477e-05,0.0001996804,
2025-06-06,1882,0.0,-0.0175253013,0.0130449099
2025-06-06,1234,-0.05999399,-0.2405101722,-0.9906984592
2025-06-06,1208,-0.0065150869,0.0050884584,0.141343305
2025-06-06,1608,-0.0004906356,-0.0100062898,-0.0092440339
2025-06-06,1233,0.000122945,0.0006634896,-0.3352095346
2025-06-06,1157,0.0006051663,0.000722738,0.102305249
2025-06-06,1204,-0.0008289814,0.0025213549,0.0539546921
2025-06-06,1232,1.29366e-05,6.24817e-05,-0.9799453004
2025-06-06,1695,0.0002153573,0.0020802512,0.0786163384
2025-06-06,1297,-0.002507864,0.0073967922,0.0703286128
2025-06-06,1273,0.0012017292,0.0024498395,0.035969073
2025-06-06,1247,-0.0018938334,0.0024300686,0.2495005298
2025-06-06,1210,-0.0012460032,0.0030837572,0.0938860097
2025-06-06,1203,0.0009589613,0.000830735,0.0674245631
2025-06-06,1875,,,
2025-06-09,1273,-0.0014599831,0.0009862796,0.0344565756
2025-06-09,1204,0.0012237946,0.0037482352,0.0552445162
2025-06-09,1203,0.0010943795,0.0019260236,0.0685927307
2025-06-09,1694,0.0002314097,0.0015031158,
2025-06-09,1232,1.21303e-05,7.46128e-05,-0.9799450571
2025-06-09,1208,-0.0009779876,0.0041054943,0.1402270854
2025-06-09,1209,-0.0006319486,0.0038160136,0.1252370795
2025-06-09,1234,-0.0631237662,-0.2884520305,-0.9912856075
2025-06-09,1882,0.0,-0.0175253013,0.0130449099
2025-06-09,1517,-0.0022513594,0.0231519518,0.439849126
2025-06-09,1157,0.0009180706,0.0016414722,0.1033172431
2025-06-09,1205,0.0012872578,0.0042403688,0.0554243498
2025-06-09,1233,0.0001145915,0.0007781572,-0.3351333552
2025-06-09,1875,,,
2025-06-09,1211,0.0011584987,0.0002151091,0.0835221983
2025-06-09,1676,0.0002075127,0.0004300199,
2025-06-09,1175,1.43217e-05,0.0093192965,0.1657585596
2025-06-09,1247,-0.0032159197,-0.0007936659,0.2454822364
2025-06-09,1295,0.0001370477,0.0040892041,0.0940419589
2025-06-09,1210,0.0010013209,0.0040881659,0.0949813407
2025-06-09,1607,-0.0001853634,-0.0107694583,-0.0270256819
2025-06-09,1296,0.0001746753,-0.0014352172,-0.0939862003
2025-06-09,1608,-8.26416e-05,-0.0100881045,-0.0093259116
2025-06-09,1695,-0.0004014813,0.0016779347,0.0781832941
2025-06-09,1270,0.002369762,0.0078099877,0.0645337789
2025-06-09,1297,0.0002642307,0.0076629774,0.0706114265
2025-06-09,1886,0.0013006704,0.0059510372,0.0101259028
2025-06-09,1206,0.0011516563,0.0048672312,0.0482810915
2025-06-09,1693,3.32106e-05,0.0002328977,
2025-06-10,1247,0.0055651605,0.0047670777,0.252413545
2025-06-10,1208,0.0127644324,0.016922331,0.1547814369
2025-06-10,1211,0.0003528357,0.0005680207,0.0839045036
2025-06-10,1296,0.0055042794,0.0040611623,-0.0889992471
2025-06-10,1694,0.0002301226,0.0017335844,
2025-06-10,1608,0.0048989795,-0.0052385464,-0.0044726195
2025-06-10,1203,0.0004245693,0.0023514107,0.0690464224
2025-06-10,1882,0.0,-0.0175253013,0.0130449099
2025-06-10,1693,2.67848e-05,0.0002596888,
2025-06-10,1517,0.0247210949,0.0484453883,0.4754437729
2025-06-10,1297,0.0048167607,0.0125166489,0.0757683056
2025-06-10,1209,0.0111701247,0.0150287637,0.1378061181
2025-06-10,1676,4.40542e-05,0.0004740931,
2025-06-10,1875,,,
2025-06-10,1886,0.0007133539,0.0066686364,0.0108464801
2025-06-10,1232,1.24777e-05,8.70915e-05,-0.9799448069
2025-06-10,1233,0.000110124,0.0008883669,-0.3350601374
2025-06-10,1206,0.0003685242,0.0052375491,0.0486674085
2025-06-10,1204,0.0006513742,0.004402051,0.0559318753
2025-06-10,1695,0.0016430487,0.0033237404,0.0799548018
2025-06-10,1270,0.0023697672,0.0101982629,0.0670564762
2025-06-10,1607,0.0050699763,-0.0057540828,-0.0220927251
2025-06-10,1175,0.0098109291,0.0192216567,0.1771957342
2025-06-10,1234,-0.0683180639,-0.3370636102,-0.9918809579
2025-06-10,1273,0.0011784852,0.0021659272,0.0356756674
2025-06-10,1157,0.0006090682,0.0022515403,0.1039892386
2025-06-10,1295,0.0037747708,0.0078794108,0.0981717166
2025-06-10,1205,0.0006613113,0.0049044844,0.0561223139
2025-06-10,1210,0.0012416529,0.005334895,0.0963409275
2025-06-11,1175,0.0013696446,0.0206176281,0.178808074
2025-06-11,1694,0.0001846968,0.0019186014,
2025-06-11,1206,0.0028428839,0.0080953228,0.0516486482
2025-06-11,1204,0.0012332926,0.0056407727,0.0572341484
2025-06-11,1693,-0.0002356952,2.39324e-05,
2025-06-11,1157,0.0002082471,0.0024602563,0.1042191412
2025-06-11,1234,-0.0748397717,-0.3866776183,-0.9924885851
2025-06-11,1296,0.0009712174,0.0050363241,-0.0881144673
2025-06-11,1295,0.0008630975,0.008749309,0.0991195459
2025-06-11,1695,-8.21787e-05,0.0032412885,0.0798660525
2025-06-11,1233,0.0001067158,0.0009951776,-0.3349891778
2025-06-11,1886,0.0038177797,0.0105118755,0.0147056693
2025-06-11,1875,,,
2025-06-11,1205,0.0012567213,0.0061673693,0.0574495654
2025-06-11,1607,-0.0061069262,-0.0118258693,-0.0280647328
2025-06-11,1209,0.0008095876,0.0158505184,0.1387272719
2025-06-11,1210,0.0005961283,0.0059342036,0.0969944874
